filepath,boxes
/content/face-images/2002/08/14/big/img_605.jpg,"[(0.49777778, 0.42555556, 0.43555556, 0.71777778)]"
/content/face-images/2002/08/19/big/img_816.jpg,"[(0.30666667, 0.84888889, 0.13333333, 0.2), (0.48555556, 0.52111111, 0.14444444, 0.22), (0.73, 0.87333333, 0.13111111, 0.19555556)]"
/content/face-images/2002/07/29/big/img_136.jpg,"[(0.50888889, 0.47111111, 0.46666667, 0.62666667)]"
/content/face-images/2002/08/20/big/img_719.jpg,"[(0.55222222, 0.34555556, 0.48222222, 0.60222222)]"
/content/face-images/2002/08/06/big/img_2826.jpg,"[(0.20666667, 0.61111111, 0.34222222, 0.48444444), (0.62777778, 0.44444444, 0.42, 0.62666667)]"
/content/face-images/2002/08/10/big/img_630.jpg,"[(0.23555556, 0.17888889, 0.23555556, 0.30444444)]"
/content/face-images/2003/01/17/big/img_973.jpg,"[(0.52555556, 0.42666667, 0.26, 0.36)]"
/content/face-images/2002/08/14/big/img_116.jpg,"[(0.52, 0.33222222, 0.19555556, 0.29555556)]"
/content/face-images/2002/08/02/big/img_666.jpg,"[(0.39, 0.47555556, 0.19333333, 0.27555556), (0.75444444, 0.28444444, 0.18888889, 0.29333333)]"
/content/face-images/2002/08/21/big/img_710.jpg,"[(0.51222222, 0.40888889, 0.42, 0.62666667)]"
/content/face-images/2002/08/05/big/img_55.jpg,"[(0.49888889, 0.39, 0.16666667, 0.25555556), (0.71333333, 0.26555556, 0.15555556, 0.25111111), (0.69111111, 0.61777778, 0.08444444, 0.12)]"
/content/face-images/2002/07/31/big/img_229.jpg,"[(0.5, 0.47444444, 0.46666667, 0.83333333)]"
/content/face-images/2002/08/01/big/img_1549.jpg,"[(0.48, 0.30555556, 0.32444444, 0.48222222)]"
/content/face-images/2002/07/23/big/img_432.jpg,"[(0.35111111, 0.21444444, 0.22222222, 0.33111111), (0.70333333, 0.27333333, 0.22, 0.32)]"
/content/face-images/2002/07/21/big/img_430.jpg,"[(0.51888889, 0.17, 0.19333333, 0.27777778)]"
/content/face-images/2002/08/21/big/img_549.jpg,"[(0.35444444, 0.16444444, 0.16666667, 0.24), (0.51222222, 0.28111111, 0.12666667, 0.20222222), (0.72888889, 0.38, 0.14666667, 0.20888889), (0.85111111, 0.21777778, 0.10666667, 0.15555556)]"
/content/face-images/2002/08/08/big/img_985.jpg,"[(0.34, 0.31777778, 0.18666667, 0.28444444), (0.61111111, 0.36555556, 0.15111111, 0.27333333)]"
/content/face-images/2002/07/20/big/img_610.jpg,"[(0.22111111, 0.62777778, 0.21555556, 0.26)]"
/content/face-images/2002/07/23/big/img_978.jpg,"[(0.55888889, 0.47333333, 0.31777778, 0.58222222)]"
/content/face-images/2002/08/23/big/img_219.jpg,"[(0.71888889, 0.35111111, 0.18444444, 0.25333333), (0.85, 0.16555556, 0.17555556, 0.25111111), (0.30888889, 0.33111111, 0.23111111, 0.36), (0.42111111, 0.32777778, 0.12666667, 0.16666667), (0.50333333, 0.37555556, 0.09555556, 0.11555556), (0.59888889, 0.33777778, 0.11333333, 0.16888889)]"
/content/face-images/2002/07/25/big/img_175.jpg,"[(0.13777778, 0.26333333, 0.15555556, 0.22444444), (0.37111111, 0.25666667, 0.14666667, 0.19777778), (0.59, 0.34777778, 0.14, 0.19777778), (0.62111111, 0.48222222, 0.14888889, 0.20888889), (0.93555556, 0.51, 0.12888889, 0.19333333), (0.86555556, 0.25444444, 0.10444444, 0.14), (0.97777778, 0.27777778, 0.08, 0.10666667)]"
/content/face-images/2003/01/15/big/img_230.jpg,"[(0.34, 0.36, 0.18666667, 0.27111111)]"
/content/face-images/2002/08/23/big/img_385.jpg,"[(0.51888889, 0.72444444, 0.16222222, 0.23111111)]"
/content/face-images/2002/07/31/big/img_879.jpg,"[(0.52666667, 0.43111111, 0.44888889, 0.67111111)]"
/content/face-images/2002/08/12/big/img_495.jpg,"[(0.58333333, 0.32111111, 0.22888889, 0.38444444)]"
/content/face-images/2002/08/22/big/img_499.jpg,"[(0.44222222, 0.18666667, 0.18222222, 0.27111111)]"
/content/face-images/2002/08/30/big/img_18322.jpg,"[(0.45333333, 0.19555556, 0.22666667, 0.29333333)]"
/content/face-images/2002/08/15/big/img_795.jpg,"[(0.22666667, 0.48666667, 0.16, 0.22222222), (0.36, 0.46777778, 0.05333333, 0.06888889), (0.51444444, 0.43888889, 0.03333333, 0.06), (0.02222222, 0.42333333, 0.02222222, 0.03333333), (0.07333333, 0.48555556, 0.03111111, 0.03777778), (0.09333333, 0.48777778, 0.03555556, 0.03777778), (0.43555556, 0.48111111, 0.03555556, 0.04666667), (0.38888889, 0.44444444, 0.04444444, 0.04888889), (0.45111111, 0.44777778, 0.02666667, 0.03333333), (0.65, 0.45555556, 0.03333333, 0.04888889), (0.77666667, 0.43444444, 0.05555556, 0.08222222), (0.84, 0.38777778, 0.08444444, 0.12666667)]"
/content/face-images/2002/08/13/big/img_835.jpg,"[(0.16111111, 0.52111111, 0.16666667, 0.23333333), (0.68, 0.33777778, 0.19555556, 0.28444444)]"
/content/face-images/2003/01/17/big/img_930.jpg,"[(0.48444444, 0.17666667, 0.14666667, 0.22444444)]"
/content/face-images/2002/07/30/big/img_873.jpg,"[(0.22222222, 0.19222222, 0.20888889, 0.30888889), (0.51555556, 0.24, 0.23555556, 0.36444444), (0.76, 0.27333333, 0.19111111, 0.28888889)]"
/content/face-images/2002/08/11/big/img_257.jpg,"[(0.48777778, 0.23444444, 0.25111111, 0.37111111)]"
/content/face-images/2002/07/31/big/img_593.jpg,"[(0.24, 0.37444444, 0.19111111, 0.27777778)]"
/content/face-images/2002/08/21/big/img_916.jpg,"[(0.47555556, 0.20555556, 0.18666667, 0.29111111)]"
/content/face-images/2003/01/13/big/img_814.jpg,"[(0.48444444, 0.16777778, 0.15555556, 0.25555556)]"
/content/face-images/2002/07/25/big/img_722.jpg,"[(0.36555556, 0.39222222, 0.28222222, 0.41555556), (0.62111111, 0.44222222, 0.19333333, 0.28444444)]"
/content/face-images/2002/08/16/big/img_379.jpg,"[(0.63111111, 0.43666667, 0.32888889, 0.46)]"
/content/face-images/2002/07/31/big/img_497.jpg,"[(0.67666667, 0.50111111, 0.28666667, 0.47777778)]"
/content/face-images/2002/07/22/big/img_602.jpg,"[(0.52666667, 0.45444444, 0.56, 0.81111111)]"
/content/face-images/2002/08/21/big/img_642.jpg,"[(0.47888889, 0.48888889, 0.45111111, 0.79111111)]"
/content/face-images/2002/08/21/big/img_614.jpg,"[(0.14666667, 0.31666667, 0.19111111, 0.27777778), (0.44777778, 0.43, 0.23333333, 0.33555556), (0.80555556, 0.37, 0.18, 0.29555556)]"
/content/face-images/2002/08/23/big/img_482.jpg,"[(0.45777778, 0.19222222, 0.20888889, 0.31333333)]"
/content/face-images/2002/07/29/big/img_603.jpg,"[(0.36, 0.28, 0.13333333, 0.22222222), (0.51, 0.43, 0.11777778, 0.18), (0.93111111, 0.30555556, 0.10222222, 0.14)]"
/content/face-images/2002/08/13/big/img_705.jpg,"[(0.30333333, 0.44777778, 0.25555556, 0.39333333), (0.61555556, 0.51, 0.22666667, 0.34)]"
/content/face-images/2002/07/23/big/img_833.jpg,"[(0.43222222, 0.48333333, 0.19777778, 0.30444444)]"
/content/face-images/2003/01/14/big/img_511.jpg,"[(0.39, 0.37333333, 0.14444444, 0.22222222), (0.67444444, 0.30666667, 0.13555556, 0.21333333)]"
/content/face-images/2002/07/24/big/img_376.jpg,"[(0.26, 0.29111111, 0.17333333, 0.24888889), (0.46444444, 0.46222222, 0.11111111, 0.14222222), (0.76777778, 0.46888889, 0.20222222, 0.30666667)]"
/content/face-images/2002/08/17/big/img_1030.jpg,"[(0.31, 0.34222222, 0.29111111, 0.42222222), (0.58, 0.26888889, 0.29333333, 0.43555556)]"
/content/face-images/2002/08/05/big/img_3576.jpg,"[(0.59666667, 0.29222222, 0.15333333, 0.22444444)]"
/content/face-images/2002/08/16/big/img_540.jpg,"[(0.16555556, 0.48888889, 0.17555556, 0.25777778), (0.87888889, 0.27666667, 0.17555556, 0.24666667)]"
/content/face-images/2002/07/22/big/img_630.jpg,"[(0.43, 0.48222222, 0.20666667, 0.30222222)]"
/content/face-images/2002/08/10/big/img_180.jpg,"[(0.32111111, 0.25, 0.26444444, 0.42888889)]"
/content/face-images/2002/08/14/big/img_905.jpg,"[(0.32333333, 0.30888889, 0.14888889, 0.22666667), (0.46777778, 0.26888889, 0.17111111, 0.25777778), (0.63555556, 0.31555556, 0.13777778, 0.21777778), (0.72777778, 0.30333333, 0.15777778, 0.24666667), (0.98111111, 0.14111111, 0.12222222, 0.22)]"
/content/face-images/2002/08/29/big/img_18777.jpg,"[(0.47222222, 0.30333333, 0.26444444, 0.41111111)]"
/content/face-images/2002/08/22/big/img_693.jpg,"[(0.44444444, 0.27888889, 0.26666667, 0.38), (0.70666667, 0.36888889, 0.28, 0.46222222)]"
/content/face-images/2003/01/16/big/img_933.jpg,"[(0.11444444, 0.32888889, 0.04222222, 0.05777778), (0.23111111, 0.33777778, 0.12444444, 0.17777778), (0.43777778, 0.35555556, 0.08444444, 0.13333333), (0.59, 0.39333333, 0.09111111, 0.14666667), (0.81111111, 0.41666667, 0.13333333, 0.17111111)]"
/content/face-images/2002/08/20/big/img_555.jpg,"[(0.52, 0.35777778, 0.26666667, 0.44444444)]"
/content/face-images/2002/08/15/big/img_549.jpg,"[(0.47333333, 0.21444444, 0.19555556, 0.27333333), (0.60888889, 0.27222222, 0.23111111, 0.19333333)]"
/content/face-images/2003/01/14/big/img_830.jpg,"[(0.28555556, 0.4, 0.27777778, 0.36), (0.77, 0.43222222, 0.23777778, 0.34888889)]"
/content/face-images/2003/01/16/big/img_64.jpg,"[(0.29777778, 0.22444444, 0.22666667, 0.37777778)]"
/content/face-images/2002/08/27/big/img_19670.jpg,"[(0.37222222, 0.30222222, 0.23777778, 0.34666667), (0.72, 0.56555556, 0.25777778, 0.34)]"
/content/face-images/2002/08/22/big/img_729.jpg,"[(0.49888889, 0.39444444, 0.41111111, 0.54888889), (0.67666667, 0.11888889, 0.36222222, 0.57555556)]"
/content/face-images/2002/07/27/big/img_981.jpg,"[(0.50222222, 0.21777778, 0.21777778, 0.36), (0.77444444, 0.55333333, 0.18444444, 0.29777778)]"
/content/face-images/2002/08/09/big/img_458.jpg,"[(0.40444444, 0.22777778, 0.21333333, 0.33555556)]"
/content/face-images/2003/01/17/big/img_884.jpg,"[(0.08333333, 0.30444444, 0.15333333, 0.24888889), (0.26888889, 0.35555556, 0.18222222, 0.2), (0.66111111, 0.29333333, 0.21111111, 0.30666667)]"
/content/face-images/2002/07/25/big/img_639.jpg,"[(0.8, 0.37333333, 0.25777778, 0.32)]"
/content/face-images/2002/08/31/big/img_18008.jpg,"[(0.07, 0.23777778, 0.16666667, 0.24), (0.44777778, 0.38555556, 0.16666667, 0.24666667), (0.65222222, 0.41222222, 0.17555556, 0.24222222), (0.86777778, 0.48888889, 0.15333333, 0.19555556)]"
/content/face-images/2002/08/22/big/img_249.jpg,"[(0.44777778, 0.22444444, 0.26, 0.40444444)]"
/content/face-images/2002/08/17/big/img_971.jpg,"[(0.47333333, 0.32333333, 0.21333333, 0.32666667)]"
/content/face-images/2002/08/04/big/img_308.jpg,"[(0.35888889, 0.26555556, 0.24666667, 0.34444444)]"
/content/face-images/2002/07/28/big/img_362.jpg,"[(0.49666667, 0.29, 0.32222222, 0.47333333)]"
/content/face-images/2002/08/12/big/img_142.jpg,"[(0.58111111, 0.29888889, 0.14444444, 0.22)]"
/content/face-images/2002/08/26/big/img_61.jpg,"[(0.48444444, 0.44444444, 0.44, 0.69777778)]"
/content/face-images/2002/08/14/big/img_422.jpg,"[(0.26, 0.49555556, 0.21333333, 0.32888889)]"
/content/face-images/2002/07/19/big/img_607.jpg,"[(0.45333333, 0.26555556, 0.16888889, 0.25111111), (0.62222222, 0.15111111, 0.13777778, 0.20888889)]"
/content/face-images/2003/01/15/big/img_717.jpg,"[(0.32, 0.67444444, 0.22222222, 0.31777778), (0.64555556, 0.42888889, 0.20666667, 0.31555556)]"
/content/face-images/2002/08/01/big/img_1475.jpg,"[(0.48888889, 0.33777778, 0.31555556, 0.52)]"
/content/face-images/2002/08/29/big/img_19061.jpg,"[(0.44555556, 0.74888889, 0.19333333, 0.29333333)]"
/content/face-images/2003/01/01/big/img_346.jpg,"[(0.61555556, 0.30333333, 0.19111111, 0.31333333), (0.76222222, 0.29555556, 0.18666667, 0.27111111)]"
/content/face-images/2002/07/20/big/img_315.jpg,"[(0.34555556, 0.29888889, 0.19333333, 0.3)]"
/content/face-images/2003/01/15/big/img_756.jpg,"[(0.49444444, 0.28444444, 0.22444444, 0.34666667), (0.35666667, 0.21888889, 0.22444444, 0.31333333)]"
/content/face-images/2002/08/15/big/img_879.jpg,"[(0.29222222, 0.31, 0.36666667, 0.52666667), (0.58777778, 0.51222222, 0.45555556, 0.63777778)]"
/content/face-images/2002/08/08/big/img_615.jpg,"[(0.52333333, 0.14333333, 0.17111111, 0.24222222)]"
/content/face-images/2003/01/13/big/img_431.jpg,"[(0.31111111, 0.32333333, 0.18666667, 0.28222222), (0.58333333, 0.38111111, 0.16666667, 0.25111111), (0.77333333, 0.41111111, 0.15111111, 0.24), (0.88444444, 0.48222222, 0.07111111, 0.09777778), (0.92222222, 0.44333333, 0.05777778, 0.08666667)]"
/content/face-images/2002/08/05/big/img_3233.jpg,"[(0.59888889, 0.48, 0.33555556, 0.52444444)]"
/content/face-images/2002/08/24/big/img_526.jpg,"[(0.42222222, 0.26666667, 0.24888889, 0.36)]"
/content/face-images/2003/01/13/big/img_717.jpg,"[(0.49444444, 0.34888889, 0.17555556, 0.25333333)]"
/content/face-images/2002/09/01/big/img_16408.jpg,"[(0.64, 0.45111111, 0.23555556, 0.35111111)]"
/content/face-images/2002/07/22/big/img_217.jpg,"[(0.52222222, 0.41111111, 0.26222222, 0.40444444)]"
/content/face-images/2002/07/31/big/img_960.jpg,"[(0.29444444, 0.30777778, 0.20222222, 0.30444444), (0.72222222, 0.54555556, 0.27555556, 0.41555556)]"
/content/face-images/2002/08/21/big/img_610.jpg,"[(0.23222222, 0.40222222, 0.30444444, 0.52888889), (0.60111111, 0.29222222, 0.27777778, 0.46444444)]"
/content/face-images/2002/08/05/big/img_3753.jpg,"[(0.71777778, 0.40666667, 0.32, 0.48888889)]"
/content/face-images/2002/08/03/big/img_151.jpg,"[(0.10222222, 0.32222222, 0.17333333, 0.24444444), (0.23111111, 0.74777778, 0.18666667, 0.26), (0.31111111, 0.90333333, 0.20444444, 0.3), (0.52222222, 0.21444444, 0.20888889, 0.27777778), (0.83333333, 0.12, 0.15111111, 0.21333333), (0.95888889, 0.28888889, 0.14888889, 0.19555556)]"
/content/face-images/2002/08/21/big/img_267.jpg,"[(0.51, 0.22555556, 0.24666667, 0.34888889)]"
/content/face-images/2002/08/01/big/img_2175.jpg,"[(0.42, 0.58444444, 0.46222222, 0.68)]"
/content/face-images/2002/08/04/big/img_556.jpg,"[(0.45111111, 0.63777778, 0.21777778, 0.30666667), (0.45666667, 0.17111111, 0.39333333, 0.52)]"
/content/face-images/2002/08/21/big/img_527.jpg,"[(0.43666667, 0.24444444, 0.16666667, 0.24888889), (0.65777778, 0.21333333, 0.17777778, 0.29333333)]"
/content/face-images/2002/09/02/big/img_15800.jpg,"[(0.38888889, 0.36888889, 0.22222222, 0.32), (0.55, 0.25888889, 0.26, 0.35333333)]"
/content/face-images/2002/07/27/big/img_156.jpg,"[(0.50777778, 0.24888889, 0.22, 0.36888889)]"
/content/face-images/2002/07/20/big/img_590.jpg,"[(0.12444444, 0.41777778, 0.20444444, 0.26222222), (0.49444444, 0.34777778, 0.17555556, 0.26444444), (0.67444444, 0.44444444, 0.22444444, 0.27111111)]"
/content/face-images/2002/08/15/big/img_700.jpg,"[(0.19222222, 0.38111111, 0.11333333, 0.16666667), (0.79111111, 0.30333333, 0.27555556, 0.38888889)]"
/content/face-images/2002/08/08/big/img_444.jpg,"[(0.27666667, 0.33777778, 0.21111111, 0.29777778), (0.77333333, 0.34555556, 0.19111111, 0.29111111)]"
/content/face-images/2002/07/25/big/img_94.jpg,"[(0.51666667, 0.34444444, 0.36222222, 0.59111111)]"
/content/face-images/2002/07/24/big/img_778.jpg,"[(0.51666667, 0.19555556, 0.22, 0.31111111)]"
/content/face-images/2002/08/14/big/img_694.jpg,"[(0.50444444, 0.42444444, 0.47111111, 0.64444444)]"
/content/face-images/2002/07/20/big/img_666.jpg,"[(0.50777778, 0.27333333, 0.24222222, 0.36444444)]"
/content/face-images/2002/08/02/big/img_200.jpg,"[(0.26555556, 0.45111111, 0.23777778, 0.32), (0.6, 0.35666667, 0.23555556, 0.36666667), (0.80222222, 0.36, 0.24, 0.36444444)]"
/content/face-images/2002/08/02/big/img_578.jpg,"[(0.27555556, 0.27666667, 0.26666667, 0.43777778), (0.56777778, 0.37777778, 0.38444444, 0.57333333)]"
/content/face-images/2003/01/17/big/img_332.jpg,"[(0.39666667, 0.25333333, 0.21111111, 0.34666667), (0.58222222, 0.32444444, 0.20888889, 0.31111111)]"
/content/face-images/2002/09/01/big/img_16352.jpg,"[(0.61, 0.48777778, 0.3, 0.38444444), (0.17666667, 0.19888889, 0.11777778, 0.18444444), (0.46666667, 0.10333333, 0.10666667, 0.16222222)]"
/content/face-images/2002/08/27/big/img_19668.jpg,"[(0.48888889, 0.29555556, 0.31111111, 0.49333333)]"
/content/face-images/2002/07/23/big/img_823.jpg,"[(0.48333333, 0.39444444, 0.43777778, 0.70888889)]"
/content/face-images/2002/08/13/big/img_431.jpg,"[(0.55333333, 0.27666667, 0.31111111, 0.43777778)]"
/content/face-images/2003/01/16/big/img_463.jpg,"[(0.23111111, 0.33111111, 0.24444444, 0.26222222), (0.53111111, 0.38, 0.15111111, 0.24888889), (0.77777778, 0.63666667, 0.19555556, 0.25555556)]"
/content/face-images/2002/08/27/big/img_19711.jpg,"[(0.62444444, 0.47555556, 0.51555556, 0.71555556)]"
/content/face-images/2002/08/23/big/img_154.jpg,"[(0.58777778, 0.49, 0.23777778, 0.36222222)]"
/content/face-images/2002/07/31/big/img_360.jpg,"[(0.02222222, 0.45666667, 0.21333333, 0.34), (0.36444444, 0.41111111, 0.29777778, 0.49777778)]"
/content/face-images/2002/08/23/big/img_555.jpg,"[(0.49, 0.40111111, 0.21555556, 0.31333333), (0.60333333, 0.24444444, 0.19777778, 0.29333333)]"
/content/face-images/2002/08/10/big/img_561.jpg,"[(0.56555556, 0.18, 0.18, 0.27111111)]"
/content/face-images/2003/01/14/big/img_550.jpg,"[(0.48444444, 0.33666667, 0.34222222, 0.54444444)]"
/content/face-images/2002/08/07/big/img_1370.jpg,"[(0.38, 0.14111111, 0.17777778, 0.28222222), (0.51333333, 0.42444444, 0.21333333, 0.35111111)]"
/content/face-images/2002/07/30/big/img_1184.jpg,"[(0.47111111, 0.46444444, 0.29333333, 0.44888889), (0.76, 0.45666667, 0.20444444, 0.28666667), (0.94777778, 0.21111111, 0.15333333, 0.21777778), (0.10111111, 0.17, 0.20222222, 0.23333333), (0.59666667, 0.25, 0.18888889, 0.25555556), (0.85111111, 0.16333333, 0.08444444, 0.10444444)]"
/content/face-images/2002/08/01/big/img_1445.jpg,"[(0.30111111, 0.22444444, 0.14, 0.22222222), (0.65111111, 0.21888889, 0.15111111, 0.22)]"
/content/face-images/2002/08/23/big/img_22.jpg,"[(0.51111111, 0.20666667, 0.19111111, 0.27555556)]"
/content/face-images/2002/07/30/big/img_606.jpg,"[(0.35222222, 0.43333333, 0.36666667, 0.56), (0.76333333, 0.42222222, 0.33555556, 0.49333333), (0.52111111, 0.19555556, 0.17111111, 0.24444444), (0.90777778, 0.19333333, 0.17555556, 0.23111111)]"
/content/face-images/2003/01/17/big/img_271.jpg,"[(0.46333333, 0.24666667, 0.19777778, 0.33333333)]"
/content/face-images/2002/08/31/big/img_17316.jpg,"[(0.41555556, 0.17777778, 0.16888889, 0.24888889), (0.72444444, 0.12333333, 0.08444444, 0.11333333)]"
/content/face-images/2002/08/16/big/img_973.jpg,"[(0.36111111, 0.35, 0.36222222, 0.58), (0.76666667, 0.81555556, 0.06222222, 0.14666667)]"
/content/face-images/2002/07/26/big/img_77.jpg,"[(0.46777778, 0.54111111, 0.28666667, 0.40222222), (0.65666667, 0.12222222, 0.23777778, 0.34666667)]"
/content/face-images/2002/07/20/big/img_788.jpg,"[(0.47777778, 0.28777778, 0.24888889, 0.42)]"
/content/face-images/2002/08/06/big/img_2426.jpg,"[(0.47111111, 0.32111111, 0.38222222, 0.54444444)]"
/content/face-images/2002/08/07/big/img_1498.jpg,"[(0.62333333, 0.40888889, 0.18888889, 0.26666667)]"
/content/face-images/2002/08/16/big/img_358.jpg,"[(0.21111111, 0.07555556, 0.13777778, 0.2), (0.50333333, 0.24444444, 0.22444444, 0.38666667), (0.85777778, 0.08111111, 0.13333333, 0.18888889)]"
/content/face-images/2002/08/06/big/img_2851.jpg,"[(0.45, 0.23555556, 0.22, 0.36)]"
/content/face-images/2002/08/12/big/img_359.jpg,"[(0.65333333, 0.36888889, 0.19111111, 0.32444444)]"
/content/face-images/2002/08/01/big/img_1521.jpg,"[(0.54111111, 0.26666667, 0.14888889, 0.22666667)]"
/content/face-images/2002/08/02/big/img_709.jpg,"[(0.23666667, 0.3, 0.16222222, 0.22222222), (0.69222222, 0.32333333, 0.14444444, 0.22888889)]"
/content/face-images/2002/08/20/big/img_935.jpg,"[(0.47666667, 0.25111111, 0.26444444, 0.4), (0.78666667, 0.38333333, 0.10222222, 0.15777778)]"
/content/face-images/2002/08/12/big/img_188.jpg,"[(0.48888889, 0.37444444, 0.42222222, 0.60222222)]"
/content/face-images/2002/08/24/big/img_411.jpg,"[(0.57111111, 0.32222222, 0.32888889, 0.47111111)]"
/content/face-images/2002/08/22/big/img_680.jpg,"[(0.50666667, 0.32777778, 0.18222222, 0.26), (0.73222222, 0.32444444, 0.17555556, 0.23555556)]"
/content/face-images/2002/08/06/big/img_2480.jpg,"[(0.32888889, 0.38555556, 0.16444444, 0.24222222), (0.76, 0.49555556, 0.16888889, 0.24888889), (0.23, 0.93777778, 0.16222222, 0.23555556)]"
/content/face-images/2002/07/20/big/img_627.jpg,"[(0.32333333, 0.27, 0.22, 0.33111111)]"
/content/face-images/2002/07/30/big/img_214.jpg,"[(0.53333333, 0.29666667, 0.21333333, 0.34444444)]"
/content/face-images/2002/07/25/big/img_354.jpg,"[(0.52888889, 0.29888889, 0.22666667, 0.36666667)]"
/content/face-images/2002/08/02/big/img_636.jpg,"[(0.50333333, 0.45888889, 0.32666667, 0.49555556)]"
/content/face-images/2003/01/15/big/img_661.jpg,"[(0.63666667, 0.51222222, 0.25111111, 0.37555556)]"
/content/face-images/2002/08/07/big/img_1327.jpg,"[(0.21555556, 0.49666667, 0.24, 0.33111111), (0.53444444, 0.45555556, 0.24222222, 0.33777778)]"
/content/face-images/2002/08/01/big/img_2108.jpg,"[(0.49, 0.37444444, 0.34888889, 0.58444444)]"
/content/face-images/2002/08/31/big/img_17919.jpg,"[(0.25222222, 0.39666667, 0.18444444, 0.26444444), (0.44111111, 0.37888889, 0.21555556, 0.27777778), (0.83888889, 0.55111111, 0.21111111, 0.29333333)]"
/content/face-images/2002/08/29/big/img_18768.jpg,"[(0.45777778, 0.15444444, 0.23111111, 0.34), (0.52, 0.69444444, 0.31111111, 0.47333333)]"
/content/face-images/2002/08/05/big/img_3840.jpg,"[(0.19222222, 0.56888889, 0.15777778, 0.23555556), (0.66, 0.59888889, 0.15111111, 0.24222222)]"
/content/face-images/2002/07/26/big/img_242.jpg,"[(0.27444444, 0.46555556, 0.27333333, 0.41555556), (0.62666667, 0.32111111, 0.15555556, 0.21555556), (0.01444444, 0.45888889, 0.18888889, 0.27333333), (0.04222222, 0.24888889, 0.08444444, 0.12888889)]"
/content/face-images/2003/01/14/big/img_451.jpg,"[(0.49666667, 0.57222222, 0.26, 0.46888889)]"
/content/face-images/2002/08/20/big/img_923.jpg,"[(0.10555556, 0.40444444, 0.09555556, 0.14666667), (0.26888889, 0.33111111, 0.16444444, 0.22222222), (0.48888889, 0.31888889, 0.16, 0.22), (0.73333333, 0.27222222, 0.15111111, 0.23333333), (0.85222222, 0.35666667, 0.08222222, 0.12222222)]"
/content/face-images/2002/08/27/big/img_19908.jpg,"[(0.28444444, 0.37444444, 0.15555556, 0.24666667), (0.71333333, 0.37444444, 0.15555556, 0.24666667)]"
/content/face-images/2002/08/16/big/img_282.jpg,"[(0.54888889, 0.49777778, 0.18222222, 0.27111111)]"
/content/face-images/2002/08/19/big/img_440.jpg,"[(0.18, 0.55, 0.25333333, 0.37555556), (0.64111111, 0.46, 0.35777778, 0.53333333)]"
/content/face-images/2003/01/01/big/img_230.jpg,"[(0.17111111, 0.33555556, 0.11555556, 0.20444444), (0.43222222, 0.34666667, 0.25111111, 0.36), (0.71111111, 0.36444444, 0.10666667, 0.15555556), (0.84333333, 0.40222222, 0.12222222, 0.16888889)]"
/content/face-images/2002/08/08/big/img_212.jpg,"[(0.25333333, 0.35444444, 0.16, 0.25111111), (0.58333333, 0.35555556, 0.15333333, 0.23555556)]"
/content/face-images/2002/07/20/big/img_443.jpg,"[(0.44, 0.61222222, 0.15111111, 0.22444444), (0.52666667, 0.29222222, 0.46222222, 0.64222222), (0.81444444, 0.84222222, 0.06444444, 0.14666667)]"
/content/face-images/2002/08/25/big/img_635.jpg,"[(0.19888889, 0.31, 0.17111111, 0.24666667), (0.50666667, 0.32333333, 0.16, 0.23777778), (0.76, 0.24666667, 0.13777778, 0.23555556)]"
/content/face-images/2003/01/13/big/img_1169.jpg,"[(0.30444444, 0.29111111, 0.19555556, 0.32888889)]"
/content/face-images/2002/07/26/big/img_998.jpg,"[(0.27888889, 0.27222222, 0.18, 0.25111111), (0.73, 0.35, 0.15777778, 0.23777778)]"
/content/face-images/2002/08/15/big/img_995.jpg,"[(0.42666667, 0.37111111, 0.40888889, 0.56888889), (0.64666667, 0.56888889, 0.30222222, 0.40888889)]"
/content/face-images/2002/08/06/big/img_3002.jpg,"[(0.49111111, 0.36777778, 0.2, 0.34444444), (0.67777778, 0.47333333, 0.21777778, 0.31555556)]"
/content/face-images/2002/07/29/big/img_460.jpg,"[(0.29444444, 0.21222222, 0.20222222, 0.36666667), (0.69111111, 0.44222222, 0.18666667, 0.30222222), (0.73666667, 0.26111111, 0.19333333, 0.28222222)]"
/content/face-images/2003/01/14/big/img_925.jpg,"[(0.55111111, 0.46, 0.47555556, 0.72888889), (0.20888889, 0.27222222, 0.16444444, 0.24222222), (0.25, 0.56888889, 0.17555556, 0.25777778), (0.75111111, 0.34555556, 0.24888889, 0.36222222)]"
/content/face-images/2002/07/23/big/img_539.jpg,"[(0.55444444, 0.38888889, 0.46, 0.65333333), (0.27222222, 0.49555556, 0.37555556, 0.48)]"
/content/face-images/2002/08/16/big/img_694.jpg,"[(0.25666667, 0.28888889, 0.15333333, 0.24), (0.70111111, 0.35555556, 0.16222222, 0.24444444)]"
/content/face-images/2003/01/13/big/img_459.jpg,"[(0.54, 0.30111111, 0.31111111, 0.5), (0.83333333, 0.38, 0.10222222, 0.16888889)]"
/content/face-images/2002/07/23/big/img_249.jpg,"[(0.53666667, 0.36222222, 0.47777778, 0.66222222)]"
/content/face-images/2002/08/20/big/img_539.jpg,"[(0.45, 0.28666667, 0.20666667, 0.31555556)]"
